	MX y nm - OP		MX ynm - IP		MX y+0.2 nm - OP		MX y+0.2nm - IP		MX y+0.4nm - OP		MX y+0.4nm - IP		MX y+0.6 nm - OP		MX y+0.6nm - IP
-2326.623	-990.360625	10359.58	2620.75375	-2326.661	-325.1979167	10358.99	617.1498958	-2326.622	-145.1896094	10358.81	428.7714063	-2326.612	-425.3661979	10359.59	662.2864583
-2301.747	-993.7325	10410.17	2340.800938	-2301.486	-332.8883333	10409.73	621.3915625	-2301.464	-150.57625	10409.59	442.2455469	-2301.584	-426.8154167	10409.45	685.45
-2276.947	-1015.739688	10460.59	2107.490625	-2276.587	-320.8704167	10459.87	743.883125	-2276.84	-150.6633594	10459.06	488.1099219	-2276.918	-414.9790104	10459.39	676.1635417
-2251.956	-1001.444063	10510.45	2275.046563	-2251.625	-318.1129167	10510.15	719.9980208	-2251.992	-144.5635938	10509.78	499.9160156	-2251.908	-419.9536979	10509.59	645.2447917
-2226.771	-998.19625	10560.76	2525.308125	-2226.689	-325.58125	10559.76	634.0047917	-2227.02	-144.8557031	10560	449.959375	-2226.612	-408.3368229	10559.76	658.8390625
-2201.882	-1010.224375	10610.22	2666.127188	-2201.698	-335.1636458	10609.97	653.2053125	-2201.955	-139.9260156	10609.6	460.1439063	-2201.792	-414.0252083	10609.48	662.0708333
-2176.623	-1004.021875	10659.98	2508.772188	-2176.347	-323.391875	10659.81	722.69625	-2176.399	-141.716875	10659.39	444.0897656	-2176.705	-420.2494792	10659.31	662.3677083
-2151.775	-987.0034375	10710.23	2210.29875	-2151.439	-311.5967708	10710.24	711.1170833	-2151.688	-134.7515625	10709.64	497.5978906	-2151.714	-424.0169271	10709.92	661.1729167
-2126.808	-962.06	10760.54	2222.842813	-2126.513	-333.2620833	10759.79	588.0472917	-2126.807	-123.9727344	10759.75	507.2698438	-2126.455	-417.95375	10759.48	642.0572917
-2101.826	-971.671875	10810.09	2367.622188	-2101.375	-324.1136458	10809.87	707.76625	-2101.853	-148.1033594	10810.37	442.2264844	-2101.952	-405.2113542	10810.2	656.5307292
-2076.798	-975.505	10860.76	2510.5475	-2076.627	-340.42	10859.79	731.1769792	-2076.745	-153.5892188	10859.78	421.195	-2076.983	-397.1303646	10859.62	656.9296875
-2051.697	-978.9178125	10910.87	2516.369063	-2051.795	-334.9084375	10910.45	614.0084375	-2051.89	-148.9917188	10910.09	451.4625781	-2051.77	-403.1764063	10910	675.7151042
-2026.419	-966.954375	10960.51	2576.945938	-2026.273	-348.94375	10960.95	696.6820833	-2026.622	-143.5915625	10959.89	470.0614844	-2026.566	-393.0745313	10960.06	647.1333333
-2001.669	-972.3540625	11010.59	2404.89625	-2001.272	-325.3016667	11010.34	710.2169792	-2001.603	-148.1442188	11009.67	490.2535156	-2001.575	-393.1517708	11010.73	653.2260417
-1976.437	-969.3953125	11060.56	2315.448438	-1976.374	-310.9928125	11060.71	702.4134375	-1976.473	-130.4749219	11060.45	504.2614844	-1976.649	-398.6715625	11060.13	649.9119792
-1951.662	-968.20125	11110.46	2373.345313	-1951.467	-325.3141667	11109.95	640.58625	-1951.622	-135.5559375	11110.2	459.5233594	-1951.566	-387.2051042	11109.81	672.2473958
-1926.521	-954.68875	11160.84	2605.988438	-1926.504	-309.575	11160.56	637.009375	-1926.566	-149.8729688	11160.67	469.4782031	-1926.334	-389.6442708	11161.28	681.0744792
-1901.718	-957.3934375	11211.02	2627.8275	-1901.56	-311.5390625	11210.73	751.7411458	-1901.603	-126.6060156	11210.42	453.6216406	-1901.566	-391.1330729	11210.47	681.190625
-1876.576	-930.0875	11260.37	2450.602813	-1876.217	-322.7841667	11259.87	638.5179167	-1876.501	-141.945	11259.97	485.4226563	-1876.307	-385.0951563	11259.62	674.4703125
-1851.548	-920.05625	11310.7	2246.42375	-1851.013	-311.9761458	11310.73	641.3284375	-1851.353	-150.8124219	11310.2	462.5042969	-1851.223	-379.1900521	11310.07	664.6322917
-1826.585	-933.31625	11361.38	2221.2175	-1826.316	-319.3173958	11360.42	782.4709375	-1826.168	-146.0989844	11360.03	438.8734375	-1826.279	-377.6583854	11359.6	667.6239583
-1801.706	-948.5515625	11410.7	2239.524688	-1801.495	-318.8609375	11409.95	666.6939583	-1801.27	-142.0110156	11410.42	449.7059375	-1801.415	-380.1652083	11410.17	667.3463542
-1776.576	-956.055	11461.54	2599.91	-1776.458	-297.8161458	11461.01	635.1671875	-1776.242	-149.9024219	11460.31	442.7325	-1776.492	-381.7619271	11460.39	652.7041667
-1751.734	-932.2690625	11510.45	2518.714063	-1751.328	-275.1571875	11510.71	669.9067708	-1751.509	-141.0434375	11510.42	456.1030469	-1751.612	-372.0556771	11510.11	647.0552083
-1726.585	-929.0584375	11560.87	2383.345313	-1726.438	-293.1038542	11561.23	684.8044792	-1726.622	-132.0875	11560.65	483.450625	-1726.612	-370.4111458	11560.26	642.034375
-1701.308	-893.9359375	11611.56	2113.223438	-1701.467	-312.7928125	11610.95	734.9963542	-1701.492	-135.5313281	11610.39	488.5132031	-1701.482	-369.0343229	11611.06	658.0458333
-1676.224	-904.299375	11661.44	2154.422188	-1676.56	-299.1905208	11660.31	596.7871875	-1676.371	-122.8717969	11660.39	438.389375	-1676.177	-364.0430208	11660.36	660.6666667
-1651.456	-919.761875	11710.79	2328.525	-1651.328	-301.0022917	11711.2	681.9495833	-1651.344	-125.5584375	11710.37	449.8416406	-1651.408	-363.7372917	11710.7	655.66875
-1626.493	-943.6221875	11761.03	2498.389375	-1626.291	-308.30125	11760.21	738.5269792	-1626.418	-133.8702344	11761.28	485.5023438	-1626.51	-367.6042708	11760.38	643.0260417
-1601.502	-921.9909375	11811.54	2596.210938	-1601.523	-313.7497917	11811.54	635.9732292	-1601.483	-134.6363281	11811.09	491.038125	-1601.538	-364.0794271	11810.39	653.1229167
-1576.632	-914.3553125	11862.26	2490.025625	-1576.717	-297.5471875	11861.22	670.9311458	-1576.372	-137.1965625	11861.33	425.8989063	-1576.39	-355.151875	11860.34	655.4682292
-1551.465	-900.4678125	11911.79	2304.79	-1551.365	-287.3408333	11911.23	729.0057292	-1551.205	-145.6464063	11910.42	429.1338281	-1551.381	-347.6720833	11910.37	684.2729167
-1526.382	-905.7625	11961.64	2231.334688	-1526.189	-280.61125	11961.44	654.9658333	-1526.075	-122.3641406	11960.95	442.4854688	-1526.297	-351.8013542	11961.06	663.9770833
-1501.271	-887.5721875	12011.9	2403.433125	-1501.495	-274.6847917	12011.48	669.1820833	-1501.321	-108.9948438	12010.57	460.6534375	-1501.26	-353.0389583	12010.85	664.23125
-1476.132	-874.5096875	12061.98	2593.11375	-1476.189	-275.7982292	12061.51	645.0001042	-1476.686	-133.0511719	12061.03	498.421875	-1476.188	-341.5677083	12060.81	672.2260417
-1451.382	-898.6896875	12111.92	2691.294375	-1451.189	-279.73625	12111.3	710.4791667	-1451.501	-125.5740625	12111.34	460.4848438	-1451.408	-339.6751042	12111.01	671.61875
-1426.048	-884.5003125	12161.95	2368.113438	-1426.391	-289.6713542	12160.98	714.5705208	-1426.358	-139.8225	12161.13	443.8278906	-1426.575	-333.0041667	12161.56	654.3947917
-1401.15	-867.974375	12211.57	2158.257188	-1401.337	-283.3452083	12211.06	616.4332292	-1401.381	-134.2205469	12210.95	444.133125	-1401.344	-332.4664063	12211.09	649.7026042
-1376.03	-912.0215625	12262.62	2111.439063	-1376.328	-284.0570833	12261.34	705.5329167	-1376.288	-117.8232031	12260.95	453.139375	-1376.455	-341.429375	12261.2	655.2802083
-1351.141	-881.1121875	12312.72	2275.331563	-1351.254	-273.4751042	12311.62	651.7808333	-1351.381	-125.783125	12311.53	480.4235156	-1351.482	-326.0567188	12312.32	657.1760417
-1326.426	-826.3071875	12362.79	2551.2925	-1326.254	-277.8076042	12362.01	649.8511458	-1326.264	-130.2064844	12362.53	462.9519531	-1326.399	-337.3642188	12361.84	646.71875
-1301.687	-839.2359375	12412.54	2576.871563	-1301.278	-281.0739583	12412.01	689.5698958	-1301.325	-123.6438281	12411.98	454.2347656	-1301.464	-323.9370313	12411.8	655.1885417
-1276.548	-846.068125	12462.62	2541.482188	-1276.513	-286.1995833	12462.04	650.8615625	-1276.362	-124.1778125	12461.89	444.7170313	-1276.64	-316.6435938	12461.87	664.25
-1251.391	-858.43125	12512.68	2130.522188	-1251.393	-278.806875	12512.37	644.6329167	-1251.325	-123.5832031	12512.37	438.1795313	-1251.723	-317.7558333	12512.23	666.6453125
-1226.474	-872.7459375	12563.01	1976.000313	-1226.365	-253.0972917	12562.57	646.301875	-1226.492	-119.8025781	12561.86	453.4253125	-1226.668	-309.8314063	12562.63	667.6385417
-1201.521	-870.355	12612.54	2269.0525	-1201.347	-282.82125	12612.17	657.8102083	-1201.418	-122.694375	12611.78	487.645625	-1201.584	-310.7695833	12612.13	651.6078125
-1176.474	-837.2421875	12663.33	2565.014063	-1176.282	-263.0053125	12662.08	717.7544792	-1176.233	-122.6158594	12662.09	457.5183594	-1176.686	-311.5530208	12661.78	652.9104167
-1151.447	-843.64875	12712.87	2573.296875	-1151.384	-271.1855208	12711.84	654.0257292	-1151.279	-124.6645313	12712.09	434.2698438	-1151.853	-307.2453646	12711.34	649.0333333
-1126.409	-808.6340625	12763.51	2290.872813	-1126.306	-262.6908333	12763.15	687.1832292	-1126.399	-100.0899219	12763.09	459.5003125	-1126.538	-298.0426563	12762.87	651.9104167
-1101.4	-824.0653125	12813.24	2152.572813	-1101.495	-244.2117708	12813.1	724.1375	-1101.27	-112.4235156	12812.27	484.3528906	-1101.695	-299.4821875	12812.7	641.5453125
-1076.132	-795.5290625	12862.88	2173.978125	-1076.485	-246.2728125	12862.63	626.6473958	-1076.214	-113.8332813	12862.7	450.3845313	-1076.38	-293.363125	12862.57	646.2671875
-1051.447	-777.3265625	12913.01	2255.805	-1051.208	-268.7101042	12912.29	623.2866667	-1051.325	-116.1323438	12912.78	434.5747656	-1051.408	-299.9295833	12911.59	658.915625
-1026.539	-784.6703125	12963.58	2569.997813	-1026.41	-245.8272917	12962.99	713.4819792	-1026.409	-117.5628906	12961.99	451.9575	-1026.556	-287.6816146	12961.99	662.4526042
-1001.428	-810.4934375	13013.95	2568.005625	-1001.56	-273.4851042	13012.81	707.6821875	-1001.418	-131.341875	13012.31	424.04625	-1001.52	-280.8352083	13012.62	664.3234375
-976.428	-785.501875	13063.49	2408.732188	-976.467	-243.0108333	13063.37	658.3959375	-976.3809	-102.4160156	13062.23	451.2500781	-976.6121	-274.1592708	13062.59	655.4505208
-951.3663	-777.14625	13113.29	2206.785313	-951.3466	-259.1254167	13112.51	660.98125	-951.603	-114.5900781	13113.07	482.4014063	-951.6399	-269.3896354	13113.07	658.9572917
-926.2613	-792.019375	13162.83	2238.941563	-926.217	-256.7792708	13162.12	710.1733333	-926.2451	-114.8528125	13162.39	478.6907031	-926.4177	-271.4771875	13162.92	677.1697917
-900.9742	-721.5828125	13212.73	2411.982188	-900.9947	-238.6661458	13213.45	730.3846875	-901.455	-88.85125	13212.53	451.7649219	-901.4362	-266.0473438	13212.35	667.9067708
-876.0576	-718.1921875	13263.62	2501.221875	-876.127	-230.951875	13262.2	605.2025	-876.066	-97.82828125	13262.56	446.3270313	-876.3206	-250.595	13263.42	653.371875
-851.3976	-748.2078125	13313.39	2599.44125	-851.4299	-252.5073958	13312.09	695.9942708	-851.0938	-111.6448438	13312.71	478.6060938	-851.2166	-254.604375	13312.91	641.1723958
-826.2614	-740.7909375	13362.65	2506.54375	-826.4762	-236.6725	13362.92	758.5520833	-826.2234	-102.0999219	13363.03	497.9935938	-826.3528	-244.165	13362.28	646.6166667
-801.2057	-746.065	13413.42	2237.849063	-801.0225	-231.8458333	13413.36	606.3927083	-801.3253	-94.5834375	13412.59	449.9663281	-801.6492	-248.1265625	13412.56	651.7140625
-776.1132	-727.64375	13463.73	2153.634688	-776.0892	-210.8304167	13462.92	638.2885417	-776.2357	-92.78132813	13462.25	450.1878906	-776.3436	-247.93125	13462.01	654.2265625
-750.9188	-695.5340625	13513.95	2283.467188	-750.9855	-206.7592708	13512.95	726.0388542	-751.1586	-110.9097656	13512.64	448.4188281	-751.3806	-238.5707813	13513.17	642.4463542
-726.0297	-690.193125	13563.76	2423.228125	-725.9669	-201.3558333	13563.23	737.8779167	-726.0568	-98.61078125	13562.76	472.6177344	-726.3621	-231.6756771	13562.48	632.7677083
-701.4187	-695.848125	13613.59	2467.021875	-700.9854	-218.4407292	13613.2	633.0905208	-701.0753	-103.1436719	13612.37	483.2801563	-701.1306	-228.1805729	13612.48	641.8916667
-676.2613	-665.4653125	13663.62	2396.495938	-676.2307	-225.3470833	13662.42	565.9901042	-676.353	-76.65191406	13663.26	452.0635938	-676.3109	-223.1227083	13662.27	655.2359375
-651.2057	-688.4446875	13714.2	2194.275938	-651.4762	-200.1315625	13712.98	720.2972917	-651.4055	-82.29140625	13713.34	474.6716406	-651.4917	-221.6975	13712.2	682.5015625
-626.1502	-678.318125	13763.95	2204.18625	-626.3466	-186.8145833	13762.98	652.6857292	-626.2298	-76.77650781	13763.53	469.2079688	-626.1569	-214.6225	13762.74	664.4916667
-601.3076	-651.92	13814.48	2296.415938	-601.0873	-212.17875	13813.06	538.1983333	-601.2828	-98.26109375	13813.12	473.534375	-600.9639	-209.3280208	13813.31	649.8447917
-576.2428	-641.505625	13864.2	2495.521563	-576.1428	-181.3572917	13863.04	669.2239583	-576.4456	-105.8003906	13863.45	430.6528125	-575.8436	-197.995625	13862.62	660.73125
-551.3262	-627.4	13914.84	2589.555625	-551.1799	-195.2726042	13913.42	744.5434375	-551.3808	-80.431875	13913.64	477.9985156	-550.9917	-192.2413021	13913.19	664.8635417
-526.178	-619.541875	13964.9	2294.566875	-526.1614	-188.8129167	13963.65	597.7117708	-526.455	-97.54796875	13963.48	483.9942188	-526.2354	-185.3572917	13962.78	652.5229167
-501.1132	-581.0909375	14014.97	2143.834688	-500.8188	-163.4163542	14014.17	619.9151042	-501.4364	-78.60359375	14013.62	451.7160938	-501.4176	-192.9195313	14013.31	658.059375
-476.1224	-564.951875	14064.37	2152.702188	-475.8836	-191.0573958	14063.71	678.0373958	-476.1308	-98.77171875	14062.88	419.1435156	-476.2787	-177.0884375	14063.02	654.4265625
-450.9465	-578.08375	14115.06	2413.859375	-450.9383	-176.8367708	14113.15	691.6922917	-451.0938	-62.21925781	14113.25	445.1410938	-451.2231	-179.5711458	14113.85	647.3057292
-425.8909	-562.3496875	14164.8	2342.240313	-426.0965	-165.0803125	14163.4	630.4671875	-426.1224	-65.97677344	14163.7	483.4480469	-426.038	-160.7804688	14163.49	649.40625
-400.8909	-549.8403125	14214.79	2154.271875	-400.9021	-164.1038542	14213.12	585.4207292	-401.2512	-76.91935156	14213.36	466.6767969	-401.0472	-165.6600521	14213.82	641.4197917
-376.19	-539.866875	14264.48	2236.81125	-376.0043	-158.890625	14263.7	688.4496875	-376.3253	-78.87726563	14263.42	442.7858594	-375.9546	-154.5894271	14263.23	639.8265625
-351.3076	-485.3853125	14314.84	2138.166875	-351.3558	-169.5446875	14314.42	650.2788542	-351.3345	-73.89850781	14313.75	444.6870313	-351.2417	-144.9371354	14313.13	644.0239583
-326.2613	-479.195	14364.76	2169.280625	-326.1243	-147.5309375	14363.93	559.4857292	-326.279	-71.49027344	14363.42	482.6010156	-326.0287	-143.0025521	14363.56	647.3010417
-301.215	-453.1871875	14414.87	2185.19875	-300.6891	-146.5983333	14414.09	762.5572917	-301.066	-58.87073438	14413.92	474.094375	-300.6213	-134.2121875	14413.74	646.6260417
-276.1224	-467.3340625	14464.81	2435.030313	-275.6799	-131.6047917	14463.92	707.0496875	-275.9178	-74.09199219	14464.14	481.0195313	-275.7787	-128.4924479	14463.83	637.8822917
-250.9027	-423.893125	14514.68	2365.786875	-250.6428	-113.4873958	14514.09	620.3483333	-251.1215	-64.72598438	14513.42	453.155625	-250.7417	-117.3007813	14513.62	674.6625
-225.7983	-402.59375	14564.76	2262.13	-225.7539	-101.9464167	14564.11	621.285	-226.1123	-69.13128125	14563.73	439.0467188	-225.8157	-117.316875	14563.77	678.7640625
-200.8787	-364.0615625	14614.77	2401.282188	-200.7354	-127.2667708	14614.26	673.2272917	-201.1493	-56.72010938	14614.09	441.5226563	-200.862	-108.6292188	14613.72	666.2453125
-176.2057	-351.139375	14664.76	2473.622188	-175.7447	-121.08	14664.51	739.78875	-176.1123	-63.79005469	14663.87	462.0588281	-175.7694	-99.29	14663.64	649.4135417
-150.9279	-348.2396875	14715.18	2433.979063	-150.9288	-94.74296875	14714.28	603.1898958	-150.9919	-44.90014063	14713.73	475.7853906	-151.0939	-96.37677083	14713.59	642.2958333
-126.1317	-353.0453125	14764.4	2426.149375	-126.1058	-90.42847917	14764.12	671.6029167	-125.9086	-48.58519531	14764.23	457.0809375	-125.9083	-84.65307292	14763.48	654.4197917
-100.9391	-321.2834375	14815.15	2460.585625	-101.0317	-72.46464583	14814.56	749.9055208	-100.8252	-29.8844375	14814.56	456.3271875	-101.075	-60.2325	14814.27	665.1885417
-75.8315	-247.4194375	14865.31	2387.423125	-75.96689	-70.49241667	14864.68	643.0928125	-75.91486	-20.91410938	14864.62	437.6538281	-76.13055	-72.103125	14864.59	658.7760417
-51.02053	-192.19825	14915.23	2258.285625	-50.79096	-70.97916667	14914.42	611.9377083	-51.11228	-20.93274219	14914.12	460.8792969	-51.10277	-40.95315104	14914.35	649.5671875
-25.94814	-178.8767188	14964.81	2266.739688	-25.99466	-29.85785417	14964.9	690.6173958	-25.98433	-31.37888281	14963.53	514.3383594	-26.01018	-37.78743229	14964.35	636.5286458
-0.8692392	-147.0394688	15017.73	2341.218438	-0.8438927	-33.91292708	15016.94	642.5641667	-0.8344956	-13.27055469	15016.78	437.9819531	-0.8620255	-31.95611979	15016.43	668.4682292
24.1554	-110.5656875			24.10719	-15.8518125			24.30439	-0.886877344			24.42501	-18.72466146		
49.01651	-28.4795			48.94978	-6.530686458			49.12288	-10.39958594			49.03822	-7.860546875		
74.17004	40.916			74.20905	31.99605208			73.99885	9.736796875			74.19353	16.90514583		
99.28503	83.31			99.19385	25.824			99.01736	17.53096094			99.16576	25.80732813		
124.1461	156.9468438			124.2601	43.4145625			123.7581	29.18709375			124.2954	24.49232292		
149.1739	145.2020313			149.3665	72.96454167			148.8229	30.10875781			149.0288	54.31609375		
174.3776	204.9065313			174.2221	62.2724375			174.147	46.38247656			174.0454	56.31848958		
199.211	223.5275			199.0794	59.74339583			199.0081	48.22976563			199.0824	65.23536458		
224.3128	291.8955938			224.0979	64.12855208			224.1933	39.43757813			224.0547	82.23197917		
249.2758	305.4815313			249.4035	98.76601042			249.0081	60.941125			248.8602	93.77203125		
274.1832	313.96125			274.2127	101.6322083			273.9989	46.74422656			273.8232	103.1009375		
299.2109	359.2109375			298.922	96.92130208			299.3044	48.06913281			298.9065	123.7479688		
324.2387	350.4234375			324.1443	116.4470833			324.3682	49.465875			324.4528	101.5007813		
349.2628	384.07875			349.2184	107.7472917			349.3322	55.29503125			349.1797	117.8199479		
374.1461	421.5325			374.1813	140.13375			374.3322	69.58594531			374.0361	139.7877083		
399.2387	455.6615625			399.2091	137.9578125			399.2952	58.27214844			399.0639	138.5281771		
424.2943	456.609375			424.3572	130.1216667			424.2581	73.12422656			423.888	146.7378646		
449.1184	481.010625			449.3387	136.2767708			449.2267	64.75007031			448.9343	161.9766146		
474.5258	483.1384375			474.4014	159.8842708			474.1563	75.50910938			474.101	150.9867188		
499.5165	533.5359375			499.2461	167.2592708			499.3507	80.99632813			499.3417	166.9898438		
524.5629	556.8553125			524.4313	172.0095833			524.5544	72.65013281			524.3232	184.5834896		
549.4147	563.0321875			549.3572	169.3586458			549.4625	82.80601563			549.3231	174.0641146		
574.6276	539.6446875			574.2924	162.7939583			574.1747	82.53460938			574.3694	180.1341667		
599.6276	533.834375			599.4868	170.605			599.0637	72.77048438			599.2081	197.1478646		
624.5999	603.013125			624.5794	208.9829167			624.3507	93.02445313			624.2306	199.2827083		
649.5836	652.1096875			649.7276	191.1177083			649.5173	95.99070313			649.4157	203.0155208		
674.4332	644.85875			674.4127	190.1397917			674.397	78.88039063			674.3602	211.3273958		
699.4515	616.2365625			699.4128	194.9709375			699.2859	92.37585938			699.4343	215.8519792		
724.4246	661.62875			724.2924	207.269375			724.2078	97.28421875			724.5269	214.8093229		
749.5258	648.8175			749.2739	210.4844792			749.1285	108.0016406			749.2399	219.9626042		
774.5073	670.81375			774.4128	209.9858333			774.1378	102.2286719			774.5732	230.3845313		
799.674	683.97125			799.4961	206.1285417			799.4063	91.22648438			799.425	228.5277083		
824.498	698.8478125			824.5887	201.8829167			824.4988	93.22554688			824.2213	232.1377604		
849.5792	676.454375			849.6165	210.7159375			849.5822	92.13335938			849.3047	248.3236979		
874.5999	687.589375			874.5331	230.1535417			874.4153	103.5734375			874.2306	252.8382292		
899.674	712.9625			899.4406	232.1485417			899.5173	102.5428906			899.101	258.0930208		
924.424	740.630625			924.5331	229.5192708			924.1512	115.0505469			924.0732	251.9436458		
949.637	743.090625			949.6072	223.4030208			949.6285	123.2963281			949.4065	265.1332292		
974.9055	712.3278125			974.8942	235.4245833			974.6841	111.2017969			974.388	259.6819271		
999.8592	759.7690625			999.741	221.2544792			999.5174	118.5250781			999.4713	267.6406771		
1024.767	737.9846875			1024.607	233.6198958			1024.684	109.5242969			1024.589	265.8529688		
1049.841	769.0803125			1049.561	243.625625			1049.647	107.2142188			1049.564	274.7952083		
1074.757	790.0609375			1074.728	255.6563542			1074.632	116.6745313			1074.666	290.2730729		
1099.971	773.2009375			1099.769	269.1588542			1099.666	124.3225			1099.823	298.1926042		
1124.785	776.4615625			1124.654	236.6075			1124.721	116.93875			1124.694	284.244375		
1150.091	779.0725			1149.718	262.290625			1149.736	107.7667969			1149.699	300.4288021		
1174.706	816.9653125			1174.885	245.6594792			1174.453	110.9028906			1174.647	299.4420313		
1199.572	787.8225			1199.663	243.0248958			1199.443	113.7826563			1199.481	312.9689063		
1224.609	799.2171875			1224.644	266.1709375			1224.675	104.7188281			1224.481	293.3567188		
1249.517	813.3428125			1249.552	281.58875			1249.684	124.9597656			1249.712	309.9507292		
1274.47	844.1921875			1274.542	280.1817708			1274.564	120.0917969			1274.657	297.2966146		
1299.748	850.164375			1299.746	277.0789583			1299.555	128.850625			1299.567	323.6283333		
1324.767	842.5484375			1324.607	272.5905208			1324.721	123.3069531			1324.462	327.0176042		
1349.785	862.0475			1349.496	263.9460417			1349.332	128.46			1349.638	324.4727604		
1374.776	851.26375			1374.459	270.9415625			1374.73	122.1184375			1374.435	332.4030208		
1399.591	823.6828125			1399.302	273.11			1399.585	130.4070313			1399.36	335.595625		
1424.933	810.4690625			1424.533	263.0001042			1424.462	113.3946875			1424.36	341.6885938		
1449.669	841.8065625			1449.788	260.3040625			1449.305	129.2798438			1449.407	336.6690104		
1474.544	876.5171875			1474.616	286.7428125			1474.416	123.3670313			1474.305	343.2344792		
1499.433	893.0609375			1499.394	289.59375			1499.638	126.465			1499.286	352.5630729		
1524.369	895.5696875			1524.598	289.418125			1524.508	143.8169531			1524.323	349.1707292		
1549.526	890.8875			1549.422	286.6870833			1549.51	129.5704688			1549.731	350.8966146		
1574.952	914.5603125			1574.878	294.8904167			1574.647	130.7915625			1574.802	359.5246354		
1600.063	896.95625			1600.024	287.3373958			1599.823	134.455625			1599.616	350.2385938		
1625.017	868.238125			1625.033	282.2530208			1624.783	142.4510938			1624.953	359.7059375		
1650.026	876.8109375			1650.052	309.8271875			1649.684	140.1085156			1649.435	360.0529167		
1675.072	901.0134375			1674.76	284.1838542			1674.656	123.8889844			1674.712	365.7730729		
1699.688	887.8915625			1699.755	294.7926042			1699.51	127.3582031			1699.786	364.718125		
1724.943	947.9278125			1724.968	309.4122917			1724.619	118.204375			1724.633	374.6064583		
1749.757	918.2728125			1749.978	299.4858333			1749.749	142.1420313			1749.527	366.8805208		
1774.804	938.2896875			1775.079	308.26625			1774.888	129.2525781			1774.638	381.3250521		
1799.797	909.1290625			1799.904	310.1042708			1799.943	118.1553125			1799.666	377.2789583		
1824.97	913.913125			1824.802	305.1185417			1824.642	137.5900781			1824.796	387.0977604		
1849.678	902.798125			1849.829	302.5735417			1849.471	134.8989844			1849.777	380.5280208		
1874.73	945.621875			1874.848	300.8621875			1874.906	132.8969531			1874.699	390.2860938		
1899.97	966.1896875			1900.061	358.1692708			1900.008	140.4471875			1899.777	381.7885938		
1924.887	977.2609375			1924.958	319.2029167			1924.888	142.1325781			1925.046	390.2875521		
1949.952	996.125			1949.691	321.3091667			1949.887	140.3975			1949.694	392.7469792		
1975.026	929.32375			1974.746	323.504375			1974.805	148.6485156			1974.907	390.1952083		
1999.906	939.1671875			1999.765	297.8148958			1999.814	139.1525			1999.971	401.7370313		
2025.054	943.645625			2024.931	314.6692708			2024.619	146.3670313			2024.851	394.8183854		
2049.961	960.689375			2049.94	335.5554167			2049.916	132.7478906			2049.878	406.7333854		
2074.943	933.219375			2074.978	331.3620833			2074.684	157.8851563			2074.833	397.1029167		
2100.017	944.689375			2099.811	331.3735417			2099.807	136.4559375			2099.749	406.1893229		
2124.942	982.356875			2124.628	348.9582292			2124.879	137.8019531			2124.564	412.5130729		
2149.906	989.875			2149.755	335.4622917			2149.698	140.5258594			2149.768	406.2996354		
2174.961	1005.30125			2174.811	326.139375			2174.508	134.6792188			2174.731	409.4548958		
2200.239	1006.58875			2199.873	325.3430208			2199.897	147.0053906			2199.944	416.1792708		
2224.998	951.779375			2225.08	330.7741667			2224.805	140.4415625			2224.99	414.0916146		
2250.091	925.9953125			2249.996	320.124375			2249.934	134.8542188			2250.166	413.455		
2275.156	971.0515625			2275.024	333.5020833			2274.573	136.066875			2274.906	420.1970313		
2299.98	991.3053125			2300.024	336.5121875			2299.897	163.4053906			2299.897	416.6490625		
2324.933	974.339375			2324.876	328.8866667			2324.832	161.9932813			2324.851	420.5044271		
2349.924	1039.254375			2350.098	333.2161458			2349.842	147.3591406			2349.925	420.5742708		
2374.915	1019.7525			2375.107	335.0623958			2374.98	148.28875			2375.02	425.7250521		
2400.044	1041.321563			2399.968	330.9430208			2400.036	148.7310156			2399.879	417.7063021		
2425.008	983.93375			2424.848	319.5815625			2424.999	143.3817188			2424.842	420.7541146		
2450.202	983.5521875			2449.854	338.7183333			2449.888	127.3966406			2449.675	423.8169792		
2474.998	973.254375			2474.792	334.5395833			2474.962	137.1841406			2474.666	428.2577083		
2499.952	959.5528125			2499.996	341.1220833			2500.018	142.0047656			2499.564	440.0047396		
2525.007	992.5690625			2524.83	340.9298958			2524.727	163.5410938			2524.536	434.0891146		
2550.054	1039.08625			2549.922	340.6295833			2549.823	152.6829688			2549.759	438.4910938		
2575.128	1068.914375			2574.978	322.511875			2574.879	150.9314063			2574.527	445.690625		
2600.055	1039.478125			2600.181	367.1619792			2599.73	148.6330469			2599.536	434.1128646		
2624.729	1013.810938			2624.722	346.3864583			2624.518	141.1647656			2624.675	438.0202083		
2649.822	997.7053125			2649.842	339.1523958			2649.786	150.06			2649.703	447.6290625		
2675.193	1002.023125			2675.348	353.52375			2674.823	146.2477344			2674.859	444.5061979		
2700.22	1002.030625			2700.292	361.7542708			2700.066	159.2675			2699.916	450.6646875		
2724.933	1046.175938			2724.996	344.4254167			2724.888	163.2174219			2724.916	462.0529688		
2750.091	1074.94625			2749.82	359.7883333			2749.805	155.87			2749.796	454.8120313		
2774.998	1035.379375			2774.82	342.4740625			2774.823	171.9555469			2774.897	449.3491667		
2799.952	1093.093438			2799.829	362.0620833			2799.694	140.6038281			2799.823	444.1642188		
2825.146	1043.342188			2825.089	359.6323958			2825.027	134.5435938			2824.925	436.5971354		
2850.156	1023.762813			2850.061	334.0014583			2850.064	143.2396094			2849.842	445.8225521		
